PCs1,PCs2,PCs3,PCs4,PCs5,PCs6,PCs7,PCs8,PCs9,PCs10,PCs11,PCs12,PCs13,PCs14,PCs15,PCs16,PCs17,PCs18,PCs19,PCs20,PCs21,PCs22,PCs23,PCs24,PCs25,PCs26,PCs27,PCs28,PCs29,PCs30,PCs31,PCs32,PCs33,PCs34,PCs35,PCs36,PCs37,PCs38,PCs39,PCs40,PCs41,PCs42,PCs43,PCs44,PCs45,PCs46,PCs47,PCs48,PCs49,PCs50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008509213104844093,0.00016518356278538704,-0.028330156579613686,0.012641600333154202,0.016503436490893364,0.023463774472475052,-0.03513801470398903,0.01275836955755949,-0.001418208354152739,0.020673317834734917,-0.0755484476685524,0.033776331692934036,-0.02461492270231247,-0.042172256857156754,0.018583625555038452,-0.03366637974977493,-0.021746143698692322,-0.05334785208106041,0.06453771889209747,0.03890541195869446,-0.03766081482172012,0.05964437872171402,0.01887243054807186,0.002617238089442253,-0.012532908469438553,0.0012886321637779474,-0.05602595955133438,0.014763466082513332,-0.06158066168427467,0.08052072674036026,-0.09721700102090836,0.04842369258403778,-0.025556528940796852,-0.10376842319965363,0.016951825469732285,0.011833477765321732,0.04061069339513779,-0.02805997245013714,-0.07891298830509186,-0.0004689322377089411,-0.008467872627079487,-0.058250002562999725,-0.035564061254262924,-0.07984954118728638,0.03111238405108452,0.0013711140491068363,-0.06932201236486435,-0.035830527544021606,0.0522172749042511,0.025315674021840096
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0005880516255274415,0.006321882829070091,0.005189999006688595,0.007670549210160971,-0.001718316343612969,0.0071989125572144985,0.004823838826268911,-0.006614712066948414,-0.0035386569797992706,0.0012778951786458492,0.011156043969094753,-0.0027098245918750763,0.0055875713005661964,-0.00234642019495368,0.014966544695198536,-0.002036022488027811,0.007464850787073374,-0.012458015233278275,-0.008656660094857216,-0.00023321481421589851,4.075471224496141e-05,-0.008856800384819508,-0.0026660352014005184,-0.004546886309981346,-0.0018949408549815416,-0.0018205095548182726,0.0021959631703794003,-0.014342507347464561,-0.0023032750468701124,-0.00229516439139843,-0.016907332465052605,0.01469078566879034,0.006880800239741802,0.0010250821942463517,-0.0005171437514945865,0.027933858335018158,0.020754016935825348,0.008765297941863537,-0.022350052371621132,-0.004098542500287294,-0.0021869479678571224,0.004147984553128481,0.015811510384082794,0.00558614544570446,0.007021062076091766,0.01151580736041069,-0.024417726323008537,-0.02026810310781002,-0.0006687099812552333,-0.01066499948501587
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.01604379527270794,-0.00999290682375431,0.015237637795507908,-0.014651268720626831,0.022378258407115936,0.015044311061501503,0.003970123361796141,0.020474886521697044,-0.04068691283464432,-0.01959497667849064,-0.007778470870107412,0.022776562720537186,0.006605887785553932,-0.005263740196824074,0.016128623858094215,0.0066827815026044846,-0.008643637411296368,0.015706826001405716,0.018901420757174492,-0.0036850660108029842,0.03511985018849373,-0.007415898609906435,-0.0014199621509760618,0.004382136277854443,0.012013569474220276,0.005032847169786692,-0.004388460889458656,0.0007210017647594213,-0.01337316446006298,-0.005597373936325312,-0.009927043691277504,-0.0012266641715541482,0.031280823051929474,0.002461323281750083,-0.02444402500987053,0.005869532935321331,0.026427192613482475,0.004377134144306183,-0.01863795518875122,0.0005136110121384263,-0.021061468869447708,-0.002534434199333191,0.013709760271012783,0.03923378884792328,-0.00802170392125845,-0.02022278681397438,0.001394693274050951,-0.015676844865083694,-0.021070092916488647,-0.00028876509168185294
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02257557585835457,-0.00299118272960186,-0.02796250954270363,-0.04227495938539505,-0.0234685055911541,0.00889294221997261,-0.04699968919157982,-0.019278384745121002,-0.009666837751865387,-0.005607920698821545,-0.0375918447971344,-0.004290405195206404,-0.007113843224942684,-0.008593160659074783,-0.008042699657380581,0.0040597314946353436,-0.024060392752289772,-0.02045920118689537,-0.01560930348932743,-0.012385797686874866,0.0150901572778821,-0.01427744422107935,0.0022463120985776186,0.035782504826784134,-0.00436176685616374,0.0016603237017989159,-0.02571442537009716,-0.029668617993593216,0.019429756328463554,0.002269888762384653,0.010207602754235268,-0.0024540682788938284,-0.01647135429084301,0.012207955121994019,0.00856422446668148,-0.004194134380668402,0.013289937749505043,0.007703614421188831,0.0017497279914095998,0.004617149475961924,-0.010407838970422745,-0.00885635893791914,-0.020437117666006088,-0.02807609550654888,-0.013117403723299503,0.0177996214479208,-0.005454991944134235,-0.026896005496382713,0.010796288028359413,-0.00710810162127018
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.008519234135746956,-0.003972571808844805,-0.010575950145721436,0.02481094002723694,0.04163609817624092,0.016953321173787117,-0.029617009684443474,0.0538211427628994,-0.03595465421676636,0.07148157805204391,0.012750782072544098,0.061074212193489075,0.02741529792547226,-0.018780523911118507,-0.032196976244449615,-0.019143251702189445,0.03592022508382797,-0.005786871537566185,0.006906241178512573,-0.053639139980077744,-0.01649090088903904,-0.008071665652096272,-0.01946966163814068,0.019593656063079834,-0.023102348670363426,-0.02417447231709957,0.02372439205646515,-0.028758594766259193,-0.05585059896111488,-0.008143930695950985,0.07524668425321579,-0.008542326278984547,-0.0560944601893425,0.0006980667822062969,-0.012438870035111904,-0.0028834850527346134,0.01600654050707817,-0.0017254617996513844,0.009270327165722847,0.03798094019293785,0.01726900413632393,-0.01218560989946127,0.04292932525277138,-0.03331369906663895,0.008936100639402866,-0.009476570412516594,-0.021477336063981056,0.03935675695538521,0.008010857738554478,0.05417490378022194
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.005461950320750475,-0.003901215037330985,0.0038465321995317936,-0.0006239513168111444,-0.0014076438965275884,0.007056239061057568,-0.0027608033269643784,0.016926348209381104,-0.01275607943534851,0.0019378013676032424,-0.003582306671887636,-0.0038668017368763685,0.004331008996814489,-0.009823259897530079,-0.019411345943808556,0.0019319490529596806,-0.012765713036060333,0.012619269080460072,0.008340067230165005,0.005452001001685858,0.0006872617523185909,-0.004190726671367884,0.002942759543657303,0.002658690558746457,-0.0010640581604093313,0.0020863786339759827,0.036684777587652206,0.0012643950758501887,-0.017245188355445862,0.020648358389735222,-0.0026678252033889294,-0.011878231540322304,-0.020210672169923782,0.0033305753022432327,0.004704308696091175,-0.023563481867313385,0.005772912874817848,0.008340029045939445,-0.011567738838493824,0.008979140780866146,0.0031604834366589785,0.0063001373782753944,-0.00013711497012991458,-0.0003818536933977157,-0.0034131731372326612,0.012308500707149506,0.011083098128437996,0.026972733438014984,0.001560758682899177,-0.020939411595463753
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0360846184194088,0.06965295970439911,-0.016768254339694977,-0.010406285524368286,-0.011892384849488735,0.03457462787628174,0.030934587121009827,0.040160179138183594,-0.039679914712905884,-0.02269049733877182,0.019296566024422646,0.027739591896533966,0.056305818259716034,-0.008869246579706669,-0.04743928462266922,0.011865322478115559,0.010376041755080223,-0.013654716312885284,0.00036187536898069084,-0.032928284257650375,0.015146249905228615,0.011222315952181816,0.031467340886592865,-0.007979044690728188,-0.018774237483739853,0.020524363964796066,0.024958156049251556,-0.00465426966547966,-0.009103500284254551,0.06176426634192467,-0.015620670281350613,-0.07699273526668549,-0.027266431599855423,0.0016064145602285862,0.026427388191223145,0.019292302429676056,0.07675302028656006,0.08491057902574539,0.048852331936359406,-0.038495104759931564,-0.01998864859342575,-0.010984087362885475,0.0325980968773365,0.06513220071792603,-0.014269940555095673,-0.06978479027748108,-0.011919138953089714,0.08676430583000183,-0.06574668735265732,0.10803605616092682
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
